"CVE_ID","Vulnerability_Summary","Vulnerability_Published_Date","Vulnerability_Published_Time","Vulnerability_Last_Modified_Date","Vulnerability_Last_Modified_Time","CVSS_Score","CVSS_Severity","CVSS_Access_Vector","CVSS_Access_Complexity","CVSS_Authentication","CVSS_Confidentiality_Impact","CVSS_Integrity_Impact","CVSS_Availability_Impact","CVSS_Generated_On_Date","CVSS_Generated_On_Time","CWE_ID_1","CWE_ID_1_Description","CWE_ID_2","CWE_ID_2_Description"
"CVE-2017-9435","Dolibarr ERP/CRM before 5.0.3 is vulnerable to a SQL injection in user/index.php (search_supervisor and search_statut parameters).",2017-06-05,"10:29:00",2017-06-08,"13:38:20","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-06-08,"13:10:04","CWE-89","SQL Injection",NA,NA
"CVE-2017-9436","TeamPass before 2.1.27.4 is vulnerable to a SQL injection in users.queries.php.",2017-06-05,"10:29:00",2017-06-13,"12:56:53","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-06-13,"12:10:00","CWE-89","SQL Injection",NA,NA
"CVE-2017-9437","Openbravo Business Suite 3.0 is affected by SQL injection. This vulnerability could allow remote authenticated attackers to inject arbitrary SQL code.",2017-06-05,"10:29:00",2017-06-13,"11:58:30","6.5","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2017-06-13,"10:54:03","CWE-89","SQL Injection",NA,NA
"CVE-2017-9438","libyara/re.c in the regexp module in YARA 3.5.0 allows remote attackers to cause a denial of service (stack consumption) via a crafted rule (involving hex strings) that is mishandled in the _yr_re_emit function, a different vulnerability than CVE-2017-9304.",2017-06-05,"13:29:00",2017-06-06,"16:18:59","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",2017-06-05,"14:15:11","CWE-399","Resource Management Errors",NA,NA
"CVE-2017-9439","In ImageMagick 7.0.5-5, a memory leak was found in the function ReadPDBImage in coders/pdb.c, which allows attackers to cause a denial of service via a crafted file.",2017-06-05,"14:29:00",2017-06-09,"14:15:36","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","NONE","PARTIAL",2017-06-09,"13:56:31","CWE-119","Buffer Errors",NA,NA
"CVE-2017-9440","In ImageMagick 7.0.5-5, a memory leak was found in the function ReadPSDChannel in coders/psd.c, which allows attackers to cause a denial of service via a crafted file.",2017-06-05,"14:29:00",2017-06-09,"14:15:15","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","NONE","PARTIAL",2017-06-09,"13:57:36","CWE-119","Buffer Errors",NA,NA
"CVE-2017-9441","** DISPUTED ** Multiple cross-site scripting (XSS) vulnerabilities in BigTree CMS through 4.2.18 allow remote authenticated users to inject arbitrary web script or HTML by uploading a crafted package, triggering mishandling of the (1) title or (2) version or (3) author_name parameter in manifest.json. This issue exists in core\admin\modules\developer\extensions\install\unpack.php and core\admin\modules\developer\packages\install\unpack.php. NOTE: the vendor states ""You must implicitly trust any package or extension you install as they all have the ability to write PHP files.""",2017-06-05,"15:29:00",2017-06-12,"13:47:46","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2017-06-12,"10:47:35","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-9442","** DISPUTED ** BigTree CMS through 4.2.18 allows remote authenticated users to execute arbitrary code by uploading a crafted package containing a PHP web shell, related to extraction of a ZIP archive to filename patterns such as cache/package/xxx/yyy.php. This issue exists in core\admin\modules\developer\extensions\install\unpack.php and core\admin\modules\developer\packages\install\unpack.php. NOTE: the vendor states ""You must implicitly trust any package or extension you install as they all have the ability to write PHP files.""",2017-06-05,"15:29:00",2017-06-09,"13:08:10","6.5","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2017-06-08,"14:47:01","CWE-94","Code Injection",NA,NA
"CVE-2017-9443","** DISPUTED ** BigTree CMS through 4.2.18 allows remote authenticated users to conduct SQL injection attacks via a crafted tables object in manifest.json in an uploaded package. This issue exists in core\admin\modules\developer\extensions\install\process.php and core\admin\modules\developer\packages\install\process.php. NOTE: the vendor states ""You must implicitly trust any package or extension you install as they all have the ability to write PHP files.""",2017-06-05,"15:29:00",2017-06-09,"14:25:16","6.5","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2017-06-08,"14:43:59","CWE-89","SQL Injection",NA,NA
"CVE-2017-9444","BigTree CMS through 4.2.18 has CSRF related to the core\admin\modules\users\profile\update.php script (modify user information), the index.php/admin/developer/packages/delete/ URI (remove packages), the index.php/admin/developer/upgrade/ignore/?versions= URI, and the index.php/admin/developer/upgrade/set-ftp-directory/ URI.",2017-06-05,"15:29:00",2017-06-12,"13:44:06","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-06-12,"10:48:17","CWE-352","Cross-Site Request Forgery (CSRF)",NA,NA
"CVE-2017-9445","In systemd through 233, certain sizes passed to dns_packet_new in systemd-resolved can cause it to allocate a buffer that's too small. A malicious DNS server can exploit this via a response with a specially crafted TCP payload to trick systemd-resolved into allocating a buffer that's too small, and subsequently write arbitrary data beyond the end of it.",2017-06-28,"02:29:00",2017-07-06,"21:29:05","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",2017-07-03,"13:56:41","CWE-787","Out-of-bounds Write",NA,NA
"CVE-2017-9448","Cross-site scripting (XSS) vulnerabilities in BigTree CMS through 4.2.18 allow remote authenticated users to inject arbitrary web script or HTML via the description parameter. This issue exists in core\admin\ajax\pages\save-revision.php and core\admin\modules\pages\revisions.php. Low-privileged (administrator) users can attack high-privileged (Developer) users.",2017-06-06,"11:29:00",2017-06-12,"13:41:37","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2017-06-12,"10:50:07","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-9449","SQL injection vulnerability in BigTree CMS through 4.2.18 allows remote authenticated users to execute arbitrary SQL commands via core/admin/modules/developer/modules/views/create.php. The attacker creates a crafted table name at admin/developer/modules/views/create/ and the injection is visible at admin/ajax/auto-modules/views/searchable-page/ or admin/modules_name.",2017-06-06,"11:29:00",2017-06-12,"13:41:24","6.5","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2017-06-12,"10:50:48","CWE-89","SQL Injection",NA,NA
"CVE-2017-9451","Cross site scripting (XSS) vulnerability in pages.edit_form.php in flatCore 1.4.6 allows remote attackers to inject arbitrary JavaScript via the PATH_INFO in an acp.php URL, due to use of unsanitized $_SERVER['PHP_SELF'] to generate URLs.",2017-06-06,"12:29:00",2017-06-13,"13:14:07","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2017-06-13,"13:02:36","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-9452","Cross-site scripting (XSS) vulnerability in admin.php in Piwigo 2.9.0 and earlier allows remote attackers to inject arbitrary web script or HTML via the page parameter.",2017-06-06,"12:29:00",2017-06-09,"14:28:12","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2017-06-09,"14:19:46","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-9461","smbd in Samba before 4.4.10 and 4.5.x before 4.5.6 has a denial of service vulnerability (fd_open_atomic infinite loop with high CPU usage and memory consumption) due to wrongly handling dangling symlinks.",2017-06-06,"17:29:00",2017-06-15,"11:50:50","7.8","HIGH","NETWORK","LOW","NONE","NONE","NONE","COMPLETE",2017-06-15,"10:27:13","CWE-399","Resource Management Errors",NA,NA
"CVE-2017-9462","In Mercurial before 4.1.3, ""hg serve --stdio"" allows remote authenticated users to launch the Python debugger, and consequently execute arbitrary code, by using --debugger as a repository name.",2017-06-06,"17:29:00",2017-06-20,"21:29:00","9.0","HIGH","NETWORK","LOW","SINGLE_INSTANCE","COMPLETE","COMPLETE","COMPLETE",2017-06-08,"13:47:03","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-9463","The application Piwigo is affected by a SQL injection vulnerability in version 2.9.0 and possibly prior. This vulnerability allows remote authenticated attackers to obtain information in the context of the user used by the application to retrieve data from the database. The user_list_backend.php component is affected: values of the iDisplayStart & iDisplayLength parameters are not sanitized; these are used to construct a SQL query and retrieve a list of registered users into the application.",2017-06-14,"15:29:00",2017-06-19,"14:15:35","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2017-06-19,"13:02:54","CWE-89","SQL Injection",NA,NA
"CVE-2017-9464","An open redirect vulnerability is present in Piwigo 2.9 and probably prior versions, allowing remote attackers to redirect users to arbitrary web sites and conduct phishing attacks. The identification.php component is affected by this issue: the ""redirect"" parameter is not validated.",2017-06-14,"15:29:00",2017-06-19,"14:15:47","5.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","NONE",2017-06-19,"13:01:42","CWE-601","URL Redirection to Untrusted Site ('Open Redirect')",NA,NA
"CVE-2017-9465","The yr_arena_write_data function in YARA 3.6.1 allows remote attackers to cause a denial of service (buffer over-read and application crash) or obtain sensitive information from process memory via a crafted file that is mishandled in the yr_re_fast_exec function in libyara/re.c and the _yr_scan_match_callback function in libyara/scan.c.",2017-06-06,"17:29:00",2017-06-14,"14:22:45","5.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","NONE","PARTIAL",2017-06-14,"12:47:19","CWE-119","Buffer Errors",NA,NA
"CVE-2017-9466","The executable httpd on the TP-Link WR841N V8 router before TL-WR841N(UN)_V8_170210 contained a design flaw in the use of DES for block encryption. This resulted in incorrect access control, which allowed attackers to gain read-write access to system settings through the protected router configuration service tddp via the LAN and Ath0 (Wi-Fi) interfaces.",2017-06-26,"03:29:00",2017-07-06,"14:19:50","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-07-06,"11:35:41","CWE-327","Use of a Broken or Risky Cryptographic Algorithm",NA,NA
"CVE-2017-9468","In Irssi before 1.0.3, when receiving a DCC message without source nick/host, it attempts to dereference a NULL pointer. Thus, remote IRC servers can cause a crash.",2017-06-06,"21:29:01",2017-07-07,"21:29:22","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",2017-06-13,"13:54:02","CWE-476","NULL Pointer Dereference",NA,NA
"CVE-2017-9469","In Irssi before 1.0.3, when receiving certain incorrectly quoted DCC files, it tries to find the terminating quote one byte before the allocated memory. Thus, remote attackers might be able to cause a crash.",2017-06-06,"21:29:01",2017-07-07,"21:29:22","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",2017-06-13,"13:20:05","CWE-119","Buffer Errors",NA,NA
"CVE-2017-9470","In ytnef 1.9.2, the MAPIPrint function in lib/ytnef.c allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via a crafted file.",2017-06-07,"01:29:00",2017-06-09,"14:26:03","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","NONE","PARTIAL",2017-06-09,"13:53:07","CWE-476","NULL Pointer Dereference",NA,NA
"CVE-2017-9471","In ytnef 1.9.2, the SwapWord function in lib/ytnef.c allows remote attackers to cause a denial of service (heap-based buffer over-read and application crash) via a crafted file.",2017-06-07,"01:29:00",2017-06-09,"14:18:01","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","NONE","PARTIAL",2017-06-09,"13:52:30","CWE-119","Buffer Errors",NA,NA
"CVE-2017-9472","In ytnef 1.9.2, the SwapDWord function in lib/ytnef.c allows remote attackers to cause a denial of service (heap-based buffer over-read and application crash) via a crafted file.",2017-06-07,"01:29:00",2017-06-09,"14:18:10","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","NONE","PARTIAL",2017-06-09,"13:52:09","CWE-119","Buffer Errors",NA,NA
"CVE-2017-9473","In ytnef 1.9.2, the TNEFFillMapi function in lib/ytnef.c allows remote attackers to cause a denial of service (memory consumption) via a crafted file.",2017-06-07,"01:29:00",2017-06-09,"14:18:32","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","NONE","PARTIAL",2017-06-09,"13:51:40","CWE-399","Resource Management Errors",NA,NA
"CVE-2017-9474","In ytnef 1.9.2, the DecompressRTF function in lib/ytnef.c allows remote attackers to cause a denial of service (heap-based buffer over-read and application crash) via a crafted file.",2017-06-07,"01:29:00",2017-06-09,"14:18:45","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","NONE","PARTIAL",2017-06-09,"13:51:00","CWE-119","Buffer Errors",NA,NA
"CVE-2017-9499","In ImageMagick 7.0.5-7 Q16, an assertion failure was found in the function SetPixelChannelAttributes, which allows attackers to cause a denial of service via a crafted file.",2017-06-07,"10:29:00",2017-06-12,"13:41:12","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","NONE","PARTIAL",2017-06-12,"12:17:27","CWE-20","Input Validation",NA,NA
"CVE-2017-9500","In ImageMagick 7.0.5-8 Q16, an assertion failure was found in the function ResetImageProfileIterator, which allows attackers to cause a denial of service via a crafted file.",2017-06-07,"10:29:00",2017-06-12,"13:40:38","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","NONE","PARTIAL",2017-06-12,"12:18:41","CWE-20","Input Validation",NA,NA
"CVE-2017-9501","In ImageMagick 7.0.5-7 Q16, an assertion failure was found in the function LockSemaphoreInfo, which allows attackers to cause a denial of service via a crafted file.",2017-06-07,"10:29:00",2017-06-12,"13:40:18","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","NONE","PARTIAL",2017-06-12,"12:20:33","CWE-20","Input Validation",NA,NA
"CVE-2017-9502","In curl before 7.54.1 on Windows and DOS, libcurl's default protocol function, which is the logic that allows an application to set which protocol libcurl should attempt to use when given a URL without a scheme part, had a flaw that could lead to it overwriting a heap based memory buffer with seven bytes. If the default protocol is specified to be FILE or a file: URL lacks two slashes, the given ""URL"" starts with a drive letter, and libcurl is built for Windows or DOS, then libcurl would copy the path 7 bytes off, so that the end of the given path would write beyond the malloc buffer (7 bytes being the length in bytes of the ascii string ""file://"").",2017-06-14,"09:29:00",2017-07-07,"21:29:22","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",2017-06-26,"10:04:44","CWE-119","Buffer Errors",NA,NA
"CVE-2017-9503","QEMU (aka Quick Emulator), when built with MegaRAID SAS 8708EM2 Host Bus Adapter emulation support, allows local guest OS privileged users to cause a denial of service (NULL pointer dereference and QEMU process crash) via vectors involving megasas command processing.",2017-06-16,"18:29:00",2017-06-20,"11:19:34","1.9","LOW","LOCAL","MEDIUM","NONE","NONE","NONE","PARTIAL",2017-06-20,"11:15:57","CWE-476","NULL Pointer Dereference",NA,NA
"CVE-2017-9505","Atlassian Confluence starting with 4.3.0 before 6.2.1 did not check if a user had permission to view a page when creating a workbox notification about new comments. An attacker who can login to Confluence could receive workbox notifications, which contain the content of comments, for comments added to a page after they started watching it even if they do not have permission to view the page itself.",2017-06-15,"12:29:00",2017-07-03,"10:42:36","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2017-06-20,"13:31:30","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-9516","Craft CMS before 2.6.2982 allows for a potential XSS attack vector by uploading a malicious SVG file.",2017-06-08,"09:29:00",2017-06-14,"15:54:43","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2017-06-14,"10:26:09","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-9517","atmail before 7.8.0.2 has CSRF, allowing an attacker to upload and import users via CSV.",2017-06-08,"10:29:00",2017-06-13,"09:34:25","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-06-13,"09:01:51","CWE-352","Cross-Site Request Forgery (CSRF)",NA,NA
"CVE-2017-9518","atmail before 7.8.0.2 has CSRF, allowing an attacker to change the SMTP hostname and hijack all emails.",2017-06-08,"10:29:00",2017-06-13,"09:34:07","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-06-13,"09:07:39","CWE-352","Cross-Site Request Forgery (CSRF)",NA,NA
"CVE-2017-9519","atmail before 7.8.0.2 has CSRF, allowing an attacker to create a user account.",2017-06-08,"10:29:00",2017-06-13,"09:33:01","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-06-13,"09:07:51","CWE-352","Cross-Site Request Forgery (CSRF)",NA,NA
"CVE-2017-9520","The r_config_set function in libr/config/config.c in radare2 1.5.0 allows remote attackers to cause a denial of service (use-after-free and application crash) via a crafted DEX file.",2017-06-08,"10:29:00",2017-06-27,"10:57:55","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","NONE","PARTIAL",2017-06-26,"13:54:23","CWE-416","Use After Free",NA,NA
"CVE-2017-9523","The Sophos Web Appliance before 4.3.2 has XSS in the FTP redirect page, aka NSWA-1342.",2017-06-08,"20:29:00",2017-06-14,"21:29:04","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2017-06-14,"17:32:46","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-9524","The qemu-nbd server in QEMU (aka Quick Emulator), when built with the Network Block Device (NBD) Server support, allows remote attackers to cause a denial of service (segmentation fault and server crash) by leveraging failure to ensure that all initialization occurs before talking to a client in the nbd_negotiate function.",2017-07-06,"12:29:00",2017-07-24,"21:29:11","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",2017-07-12,"13:30:13","CWE-20","Input Validation",NA,NA
"CVE-2017-9525","In the cron package through 3.0pl1-128 on Debian, and through 3.0pl1-128ubuntu2 on Ubuntu, the postinst maintainer script allows for group-crontab-to-root privilege escalation via symlink attacks against unsafe usage of the chown and chmod programs.",2017-06-09,"12:29:02",2017-07-07,"21:29:22","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-06-22,"14:44:29","CWE-59","Link Following",NA,NA
"CVE-2017-9526","In Libgcrypt before 1.7.7, an attacker who learns the EdDSA session key (from side-channel observation during the signing process) can easily recover the long-term secret key. 1.7.7 makes a cipher/ecc-eddsa.c change to store this session key in secure memory, to ensure that constant-time point operations are used in the MPI library.",2017-06-10,"22:29:00",2017-06-22,"11:13:17","4.3","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","NONE","NONE",2017-06-22,"11:08:35","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-9527","The mark_context_stack function in gc.c in mruby through 1.2.0 allows attackers to cause a denial of service (heap-based use-after-free and application crash) or possibly have unspecified other impact via a crafted .rb file.",2017-06-11,"13:29:00",2017-06-22,"11:23:03","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-06-22,"10:45:50","CWE-416","Use After Free",NA,NA
"CVE-2017-9528","IrfanView version 4.44 (32bit) with FPX Plugin 4.46 allows remote attackers to execute arbitrary code or cause a denial of service via a crafted .fpx file, related to a ""User Mode Write AV starting at FPX!FPX_GetScanDevicePropertyGroup+0x0000000000000f53.""",2017-07-05,"16:29:03",2017-07-11,"09:28:06","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-07-10,"15:34:36","CWE-119","Buffer Errors",NA,NA
"CVE-2017-9529","XnView Classic for Windows Version 2.40 allows remote attackers to execute code via a crafted .fpx file, related to a ""User Mode Write AV starting at Xfpx+0x0000000000004efd.""",2017-07-05,"16:29:03",2017-07-10,"11:36:05","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-07-07,"16:27:00","CWE-119","Buffer Errors",NA,NA
"CVE-2017-9530","IrfanView version 4.44 (32bit) might allow attackers to cause a denial of service or execute arbitrary code via a crafted file, related to ""Data from Faulting Address is used as one or more arguments in a subsequent Function Call starting at ntdll_77df0000!LdrpResCompareResourceNames+0x0000000000000150.""",2017-07-05,"16:29:03",2017-07-11,"08:16:31","4.4","MEDIUM","LOCAL","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-07-11,"07:33:17","CWE-119","Buffer Errors",NA,NA
"CVE-2017-9531","IrfanView version 4.44 (32bit) with FPX Plugin 4.46 allows attackers to execute arbitrary code or cause a denial of service via a crafted .fpx file, related to a ""User Mode Write AV starting at FPX+0x000000000000176c.""",2017-07-05,"16:29:03",2017-07-11,"09:28:22","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-07-10,"15:32:50","CWE-119","Buffer Errors",NA,NA
"CVE-2017-9532","IrfanView version 4.44 (32bit) with FPX Plugin 4.46 allows attackers to execute arbitrary code or cause a denial of service via a crafted .fpx file, related to a ""User Mode Write AV starting at FPX+0x0000000000001555.""",2017-07-05,"16:29:03",2017-07-11,"09:28:37","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-07-10,"15:32:23","CWE-119","Buffer Errors",NA,NA
"CVE-2017-9533","IrfanView version 4.44 (32bit) with FPX Plugin 4.46 allows attackers to execute arbitrary code or cause a denial of service via a crafted .fpx file, related to a ""User Mode Write AV starting at FPX!DE_Decode+0x0000000000000a9b.""",2017-07-05,"16:29:03",2017-07-11,"09:29:21","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-07-10,"15:32:00","CWE-119","Buffer Errors",NA,NA
"CVE-2017-9534","IrfanView version 4.44 (32bit) with FPX Plugin 4.46 allows attackers to execute arbitrary code or cause a denial of service via a crafted .fpx file, related to a ""User Mode Write AV starting at FPX!GetPlugInInfo+0x0000000000017426.""",2017-07-05,"16:29:03",2017-07-11,"09:28:46","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-07-10,"15:18:59","CWE-119","Buffer Errors",NA,NA
"CVE-2017-9535","IrfanView version 4.44 (32bit) with FPX Plugin 4.46 allows attackers to execute arbitrary code or cause a denial of service via a crafted .fpx file, related to a ""User Mode Write AV starting at FPX!GetPlugInInfo+0x0000000000016e53.""",2017-07-05,"16:29:03",2017-07-11,"09:28:53","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-07-10,"15:03:54","CWE-119","Buffer Errors",NA,NA
"CVE-2017-9536","IrfanView version 4.44 (32bit) with FPX Plugin 4.46 allows attackers to execute arbitrary code or cause a denial of service via a crafted .fpx file, related to a ""Read Access Violation on Control Flow starting at FPX!FPX_GetScanDevicePropertyGroup+0x00000000000014eb.""",2017-07-05,"16:29:03",2017-07-11,"09:29:44","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-07-10,"15:02:50","CWE-119","Buffer Errors",NA,NA
"CVE-2017-9542","D-Link DIR-615 Wireless N 300 Router allows authentication bypass via a modified POST request to login.cgi. This issue occurs because it fails to validate the password field. Successful exploitation of this issue allows an attacker to take control of the affected device.",2017-06-11,"19:29:00",2017-06-22,"14:31:44","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-06-22,"13:06:03","CWE-287","Authentication Issues",NA,NA
"CVE-2017-9543","register.ghp in EFS Software Easy Chat Server versions 2.0 to 3.1 allows remote attackers to reset arbitrary passwords via a crafted POST request to registresult.htm.",2017-06-12,"02:29:00",2017-06-22,"08:39:39","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","PARTIAL","NONE",2017-06-21,"14:14:33","CWE-255","Credentials Management",NA,NA
"CVE-2017-9544","There is a remote stack-based buffer overflow (SEH) in register.ghp in EFS Software Easy Chat Server versions 2.0 to 3.1. By sending an overly long username string to registresult.htm for registering the user, an attacker may be able to execute arbitrary code.",2017-06-12,"02:29:00",2017-06-22,"08:05:53","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-06-21,"14:14:03","CWE-119","Buffer Errors",NA,NA
"CVE-2017-9546","admin.php in BigTree through 4.2.18 allows remote authenticated users to cause a denial of service (inability to save revisions) via XSS sequences in a revision name.",2017-06-12,"02:29:00",2017-06-15,"11:40:12","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","NONE","PARTIAL",2017-06-15,"10:49:13","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-9547","admin.php in BigTree through 4.2.18 has a Cross-site Scripting (XSS) vulnerability, which allows remote authenticated users to inject arbitrary web script or HTML by launching an Edit Page action and entering the Navigation Title or Page Title of a page that is scheduled for future publication (aka a pending page change).",2017-06-12,"02:29:00",2017-06-15,"11:39:59","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2017-06-15,"10:49:30","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-9548","admin.php in BigTree through 4.2.18 has a Cross-site Scripting (XSS) vulnerability, which allows remote authenticated users to inject arbitrary web script or HTML by launching a Home Template Edit Page action and entering the Navigation Title of a page that is scheduled for future publication (aka a pending page change).",2017-06-12,"02:29:00",2017-06-15,"11:40:21","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2017-06-15,"10:49:35","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-9552","A design flaw in authentication in Synology Photo Station 6.0-2528 through 6.7.1-3419 allows local users to obtain credentials via cmdline. Synology Photo Station employs the synophoto_dsm_user program to authenticate username and password by ""synophoto_dsm_user --auth USERNAME PASSWORD"", and local users are able to obtain credentials by sniffing ""/proc/*/cmdline"".",2017-06-13,"09:29:00",2017-07-03,"09:29:13","2.1","LOW","LOCAL","LOW","NONE","PARTIAL","NONE","NONE",2017-06-28,"13:37:07","CWE-287","Authentication Issues",NA,NA
"CVE-2017-9553","A design flaw in SYNO.API.Encryption in Synology DiskStation Manager (DSM) before 6.1.3-15152 allows remote attackers to bypass the encryption protection mechanism via the crafted version parameter.",2017-07-24,"16:29:00",2017-07-24,"16:29:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CVE-2017-9554","An information exposure vulnerability in forget_passwd.cgi in Synology DiskStation Manager (DSM) before 6.1.3-15152 allows remote attackers to enumerate valid usernames via unspecified vectors.",2017-07-24,"16:29:00",2017-07-24,"16:29:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CVE-2017-9557","register.ghp in EFS Software Easy Chat Server versions 2.0 to 3.1 allows remote attackers to discover passwords by sending the username parameter in conjunction with an empty password parameter, and reading the HTML source code of the response.",2017-06-12,"11:29:00",2017-06-22,"08:38:23","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2017-06-21,"14:13:32","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-9558","The wawa-employees-credit-union-mobile/id1158082793 app 4.0.1 for iOS does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",2017-06-16,"08:29:00",2017-06-27,"09:11:10","4.3","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","NONE","NONE",2017-06-26,"14:09:23","CWE-295","Improper Certificate Validation",NA,NA
