"CVE_ID","CPE_Part","CPE_Vendor","CPE_Product"
"CVE-2017-7454","Application","Imageworsener_project","Imageworsener"
"CVE-2017-7455","Application","Moxa","Mxview"
"CVE-2017-7456","Application","Moxa","Mxview"
"CVE-2017-7457","Application","Moxa","Mx-aopc_server"
"CVE-2017-7458","Application","Ntop","Ntopng"
"CVE-2017-7459","Application","Ntop","Ntopng"
"CVE-2017-7461","Operating System","Intellinet-network","Nfc-30ir_firmware"
"CVE-2017-7462","Operating System","Intellinet-network","Nfc-30ir_firmware"
"CVE-2017-7469",NA,NA,NA
"CVE-2017-7472","Operating System","Linux","Linux_kernel"
"CVE-2017-7473",NA,NA,NA
"CVE-2017-7474","Application","Keycloak","Keycloak-nodejs-auth-utils"
"CVE-2017-7475","Application","Cairographics","Cairo"
"CVE-2017-7476","Application","Gnulib","Gnulib"
"CVE-2017-7477","Operating System","Linux","Linux_kernel"
"CVE-2017-7478","Application","Openvpn","Openvpn"
"CVE-2017-7479","Application","Openvpn","Openvpn"
"CVE-2017-7480",NA,NA,NA
"CVE-2017-7483","Application","Rxvt_project","Rxvt"
"CVE-2017-7484","Application","Postgresql","Postgresql"
"CVE-2017-7485","Application","Postgresql","Postgresql"
"CVE-2017-7486","Application","Postgresql","Postgresql"
"CVE-2017-7487","Operating System","Linux","Linux_kernel"
"CVE-2017-7488","Application","Authconfig_project","Authconfig"
"CVE-2017-7489","Application","Moodle","Moodle"
"CVE-2017-7490","Application","Moodle","Moodle"
"CVE-2017-7491","Application","Moodle","Moodle"
"CVE-2017-7492",NA,NA,NA
"CVE-2017-7493","Application","Qemu","Qemu"
"CVE-2017-7494","Application","Samba","Samba"
"CVE-2017-7495","Operating System","Linux","Linux_kernel"
"CVE-2017-7496","Application","Fedoraproject","Arm_installer"
"CVE-2017-7498",NA,NA,NA
"CVE-2017-7499",NA,NA,NA
"CVE-2017-7502","Application","Mozilla","Network_security_services"
"CVE-2017-7503","Application","Redhat","Jboss_enterprise_application_platform"
"CVE-2017-7504","Application","Redhat","Jboss_enterprise_application_platform"
"CVE-2017-7505","Application","Theforeman","Foreman"
"CVE-2017-7506",NA,NA,NA
"CVE-2017-7507","Application","Gnu","Gnutls"
"CVE-2017-7508","Application","Openvpn","Openvpn"
"CVE-2017-7511","Application","Freedesktop","Poppler"
"CVE-2017-7512","Application","Redhat","3scale_api_management_platform"
"CVE-2017-7515","Application","Freedesktop","Poppler"
"CVE-2017-7520","Application","Openvpn","Openvpn"
"CVE-2017-7521","Application","Openvpn","Openvpn"
"CVE-2017-7522","Application","Openvpn","Openvpn"
"CVE-2017-7523",NA,NA,NA
"CVE-2017-7524","Application","Tpm2-tools_project","Tpm2.0-tools"
"CVE-2017-7529",NA,NA,NA
"CVE-2017-7531","Application","Moodle","Moodle"
"CVE-2017-7532","Application","Moodle","Moodle"
"CVE-2017-7540",NA,NA,NA
"CVE-2017-7541",NA,NA,NA
"CVE-2017-7542",NA,NA,NA
"CVE-2017-7563","Application","Arm","Arm_trusted_firmware"
"CVE-2017-7564","Application","Arm","Arm_trusted_firmware"
"CVE-2017-7565","Application","Splunk","Hadoop_connect"
"CVE-2017-7566","Application","Mybb","Mybb"
"CVE-2017-7569","Application","Vbulletin","Vbulletin"
"CVE-2017-7570","Application","Pivotx","Pivotx"
"CVE-2017-7571","Application","Ladybird_web_solutions","Faveo_helpdesk"
"CVE-2017-7572","Application","Backintime_project","Backintime"
"CVE-2017-7574","Operating System","Schneider-electric","Modicon_tm221ce16r_firmware"
"CVE-2017-7575","Operating System","Schneider-electric","Modicon_tm221ce16r_firmware"
"CVE-2017-7576","Operating System","Dragonwave","Horizon_wireless_radio_firmware"
"CVE-2017-7577","Application","Xiongmai_technologies","Uc-httpd"
"CVE-2017-7578","Application","Libming","Libming"
"CVE-2017-7579","Application","Phpmyfaq","Phpmyfaq"
"CVE-2017-7581","Application","News_system_project","News_system"
"CVE-2017-7583","Application","Ilias_project","Ilias"
"CVE-2017-7584","Application","Foxitsoftware","Foxit_pdf_toolkit"
"CVE-2017-7585","Application","Libsndfile_project","Libsndfile"
"CVE-2017-7586","Application","Libsndfile_project","Libsndfile"
"CVE-2017-7588","Operating System","Brother","Mfc_firmware"
"CVE-2017-7589","Application","Openidm_project","Openidm"
"CVE-2017-7590","Application","Openidm_project","Openidm"
"CVE-2017-7591","Application","Openidm_project","Openidm"
"CVE-2017-7592","Application","Libtiff","Libtiff"
"CVE-2017-7593","Application","Libtiff","Libtiff"
"CVE-2017-7594","Application","Libtiff","Libtiff"
"CVE-2017-7595","Application","Libtiff","Libtiff"
"CVE-2017-7596","Application","Libtiff","Libtiff"
"CVE-2017-7597","Application","Libtiff","Libtiff"
"CVE-2017-7598","Application","Libtiff","Libtiff"
"CVE-2017-7599","Application","Libtiff","Libtiff"
"CVE-2017-7600","Application","Libtiff","Libtiff"
"CVE-2017-7601","Application","Libtiff","Libtiff"
"CVE-2017-7602","Application","Libtiff","Libtiff"
"CVE-2017-7603","Application","Libaacplus_project","Libaacplus"
"CVE-2017-7604","Application","Libaacplus_project","Libaacplus"
"CVE-2017-7605","Application","Libaacplus_project","Libaacplus"
"CVE-2017-7606","Application","Imagemagick","Imagemagick"
"CVE-2017-7607","Application","Elfutils_project","Elfutils"
"CVE-2017-7608","Application","Elfutils_project","Elfutils"
"CVE-2017-7609","Application","Elfutils_project","Elfutils"
"CVE-2017-7610","Application","Elfutils_project","Elfutils"
"CVE-2017-7611","Application","Elfutils_project","Elfutils"
"CVE-2017-7612","Application","Elfutils_project","Elfutils"
"CVE-2017-7613","Application","Elfutils_project","Elfutils"
"CVE-2017-7614","Application","Gnu","Binutils"
"CVE-2017-7615","Application","Mantisbt","Mantisbt"
"CVE-2017-7616","Operating System","Linux","Linux_kernel"
"CVE-2017-7617","Application","Digium","Asterisk"
"CVE-2017-7618","Operating System","Linux","Linux_kernel"
"CVE-2017-7619","Application","Imagemagick","Imagemagick"
"CVE-2017-7620","Application","Mantisbt","Mantisbt"
"CVE-2017-7621","Application","Auromeera","Emli"
"CVE-2017-7622","Application","Deepin","Deepin_desktop_environment"
"CVE-2017-7623","Application","Imageworsener_project","Imageworsener"
"CVE-2017-7624","Application","Imageworsener_project","Imageworsener"
"CVE-2017-7625","Application","Fiyo","Fiyo_cms"
"CVE-2017-7626","Application","Smart_related_articles_project","Smart_related_articles"
"CVE-2017-7627","Application","Smart_related_articles_project","Smart_related_articles"
"CVE-2017-7628","Application","Smart_related_articles_project","Smart_related_articles"
"CVE-2017-7629","Operating System","Qnap","Qts"
"CVE-2017-7643","Application","Proxifier","Proxifier_for_mac"
"CVE-2017-7644","Operating System","Paloaltonetworks","Pan-os"
"CVE-2017-7645","Operating System","Linux","Linux_kernel"
"CVE-2017-7646","Application","Solarwinds","Log_%26_event_manager"
"CVE-2017-7647","Application","Solarwinds","Log_%26_event_manager"
"CVE-2017-7648","Hardware Platform","Foscam","Fi9901ep "
"CVE-2017-7660","Application","Apache","Solr"
"CVE-2017-7661","Application","Apache","Cxf_fediz"
"CVE-2017-7662","Application","Apache","Cxf_fediz"
"CVE-2017-7663","Application","Apache","Openmeetings"
"CVE-2017-7664","Application","Apache","Openmeetings"
"CVE-2017-7665","Application","Apache","Nifi"
"CVE-2017-7666","Application","Apache","Openmeetings"
"CVE-2017-7667","Application","Apache","Nifi"
"CVE-2017-7668","Application","Apache","Httpd"
"CVE-2017-7669","Application","Apache","Hadoop"
"CVE-2017-7670",NA,NA,NA
"CVE-2017-7672","Application","Apache","Struts"
"CVE-2017-7673","Application","Apache","Openmeetings"
"CVE-2017-7676","Application","Apache","Ranger"
"CVE-2017-7677","Application","Apache","Ranger"
"CVE-2017-7678",NA,NA,NA
"CVE-2017-7679","Application","Apache","Httpd"
"CVE-2017-7680","Application","Apache","Openmeetings"
"CVE-2017-7681","Application","Apache","Openmeetings"
"CVE-2017-7682","Application","Apache","Openmeetings"
"CVE-2017-7683","Application","Apache","Openmeetings"
"CVE-2017-7684","Application","Apache","Openmeetings"
"CVE-2017-7685","Application","Apache","Openmeetings"
"CVE-2017-7686","Application","Apache","Ignite"
"CVE-2017-7688","Application","Apache","Openmeetings"
"CVE-2017-7689","Operating System","Schneider_electric","Homelynk_controller_lss100100_firmware"
"CVE-2017-7690","Application","Proxifier","Proxifier_for_mac"
"CVE-2017-7691","Application","Sap","Trex"
"CVE-2017-7692","Application","Squirrelmail","Squirrelmail"
"CVE-2017-7694","Application","Getsymphony","Symphony_cms"
"CVE-2017-7695","Application","Bigtreecms","Bigtree_cms"
"CVE-2017-7696","Application","Sap","Sso_authentication_library"
"CVE-2017-7697","Application","Libsamplerate_project","Libsamplerate"
"CVE-2017-7698","Application","Swftools","Swftools"
"CVE-2017-7700","Application","Wireshark","Wireshark"
"CVE-2017-7701","Application","Wireshark","Wireshark"
"CVE-2017-7702","Application","Wireshark","Wireshark"
"CVE-2017-7703","Application","Wireshark","Wireshark"
"CVE-2017-7704","Application","Wireshark","Wireshark"
"CVE-2017-7705","Application","Wireshark","Wireshark"
"CVE-2017-7716","Application","Radare","Radare2"
"CVE-2017-7717","Application","Sap","Netweaver"
"CVE-2017-7718","Application","Qemu","Qemu"
"CVE-2017-7719","Application","Web-dorado","Spider_event_calendar"
"CVE-2017-7720","Application","Privatetunnel","Privatetunnel"
"CVE-2017-7721","Application","Irfanview","Fpx"
"CVE-2017-7722","Application","Solarwinds","Log_%26_event_manager"
"CVE-2017-7723","Application","Wp-ecommerce","Easy_wp_smtp"
"CVE-2017-7725","Application","Concrete5","Concrete5"
"CVE-2017-7726","Operating System","Ismartalarm","Cube_one_firmware"
"CVE-2017-7727",NA,NA,NA
"CVE-2017-7728","Operating System","Ismartalarm","Cube_one_firmware"
"CVE-2017-7729","Operating System","Ismartalarm","Cube_one_firmware"
"CVE-2017-7730","Operating System","Ismartalarm","Cube_one_firmware"
"CVE-2017-7731","Application","Fortinet","Fortiportal"
"CVE-2017-7741","Application","Libsndfile_project","Libsndfile"
"CVE-2017-7742","Application","Libsndfile_project","Libsndfile"
"CVE-2017-7745","Application","Wireshark","Wireshark"
"CVE-2017-7746","Application","Wireshark","Wireshark"
"CVE-2017-7747","Application","Wireshark","Wireshark"
"CVE-2017-7748","Application","Wireshark","Wireshark"
"CVE-2017-7849","Application","Tenable","Nessus"
"CVE-2017-7850","Application","Tenable","Nessus"
"CVE-2017-7852","Operating System","D-link","Dcs-6010l_firmware"
"CVE-2017-7853","Application","Gnu","Osip"
"CVE-2017-7854","Application","Radare","Radare2"
"CVE-2017-7856","Application","Libreoffice","Libreoffice"
"CVE-2017-7857","Application","Freetype","Freetype2"
"CVE-2017-7858","Application","Freetype","Freetype2"
"CVE-2017-7859","Application","Ffmpeg","Ffmpeg"
"CVE-2017-7860","Application","Grpc","Grpc"
"CVE-2017-7861","Application","Grpc","Grpc"
"CVE-2017-7862","Application","Ffmpeg","Ffmpeg"
"CVE-2017-7863","Application","Ffmpeg","Ffmpeg"
"CVE-2017-7864","Application","Freetype","Freetype2"
"CVE-2017-7865","Application","Ffmpeg","Ffmpeg"
"CVE-2017-7866","Application","Ffmpeg","Ffmpeg"
"CVE-2017-7867","Application","Icu_project","International_components_for_unicode"
"CVE-2017-7868","Application","Icu_project","International_components_for_unicode"
"CVE-2017-7869","Application","Gnu","Gnutls"
"CVE-2017-7870","Application","Libreoffice","Libreoffice"
"CVE-2017-7871","Application","Tdm_project","Tdm"
"CVE-2017-7874",NA,NA,NA
"CVE-2017-7875","Application","Feh_project","Feh"
"CVE-2017-7876","Operating System","Qnap","Qts"
"CVE-2017-7877","Application","Flatcore","Flatcore-cms"
"CVE-2017-7878","Application","Flatcore","Flatcore-cms"
"CVE-2017-7879","Application","Flatcore","Flatcore-cms"
"CVE-2017-7881","Application","Bigtreecms","Bigtree_cms"
"CVE-2017-7882","Application","Libreoffice","Libreoffice"
"CVE-2017-7884","Application","Apcupsd","Apc_ups_daemon"
"CVE-2017-7885","Application","Artifex","Jbig2dec"
"CVE-2017-7886","Application","Dolibarr","Dolibarr"
"CVE-2017-7887","Application","Dolibarr","Dolibarr"
"CVE-2017-7888","Application","Dolibarr","Dolibarr"
"CVE-2017-7889","Operating System","Linux","Linux_kernel"
"CVE-2017-7891","Application","Sourcebans-pp_project","Sourcebans-pp"
"CVE-2017-7892","Application","Capnproto","Capnproto"
"CVE-2017-7894","Application","Windjview_project","Windjview"
"CVE-2017-7895","Operating System","Linux","Linux_kernel"
"CVE-2017-7896","Application","Trendmicro","Interscan_messaging_security_virtual_appliance"
"CVE-2017-7897","Application","Mantisbt","Mantisbt"
"CVE-2017-7898","Application","Rockwellautomation","1766-l32bwa_series_b"
"CVE-2017-7899","Application","Rockwellautomation","1766-l32bwa_series_b"
"CVE-2017-7901","Application","Rockwellautomation","1766-l32bwa_series_b"
"CVE-2017-7902","Application","Rockwellautomation","1766-l32bwa_series_b"
"CVE-2017-7903","Application","Rockwellautomation","1766-l32bwa_series_b"
"CVE-2017-7905","Operating System","Ge","Multilin_sr_469_motor_protection_relay_firmware"
"CVE-2017-7907","Application","Schneider-electric","Wonderware_historian_client"
"CVE-2017-7909","Operating System","Advantech_b%2bb_smartworx","Mesr901_firmware"
"CVE-2017-7910","Application","Digital_canal_structural","Wind_analysis"
"CVE-2017-7911","Application","Cybervision","Kaa_iot_platform"
"CVE-2017-7913","Operating System","Moxa","Oncell_g3110-hspa_firmware"
"CVE-2017-7914","Operating System","Rockwellautomation","Panelview_plus_6_700-1500_firmware"
"CVE-2017-7915","Operating System","Moxa","Oncell_g3110-hspa_firmware"
"CVE-2017-7917","Operating System","Moxa","Oncell_g3110-hspa_firmware"
"CVE-2017-7918","Operating System","Cambium_networks","Epmp_1000_firmware"
"CVE-2017-7919",NA,NA,NA
"CVE-2017-7921","Operating System","Hikvision","Ds-2cd2512f-i%28s%29_firmware"
"CVE-2017-7922","Operating System","Cambium_networks","Epmp_1000_firmware"
"CVE-2017-7923","Operating System","Hikvision","Ds-2cd2512f-i%28s%29_firmware"
"CVE-2017-7925","Operating System","Dahuasecurity","Dhi-hcvr58a32s-s2_firmware"
"CVE-2017-7927","Operating System","Dahuasecurity","Dhi-hcvr58a32s-s2_firmware"
"CVE-2017-7929","Application","Advantech","Webaccess"
"CVE-2017-7935","Operating System","Phoenix_contact_gmbh","Mguard_firmware"
"CVE-2017-7937","Operating System","Phoenix_contact_gmbh","Mguard_firmware"
"CVE-2017-7938","Application","Mor-pah.net","Dmitry_deepmagic_information_gathering_tool"
"CVE-2017-7939","Application","Imageworsener_project","Imageworsener"
"CVE-2017-7940","Application","Imageworsener_project","Imageworsener"
"CVE-2017-7941","Application","Imagemagick","Imagemagick"
"CVE-2017-7942","Application","Imagemagick","Imagemagick"
"CVE-2017-7943","Application","Imagemagick","Imagemagick"
"CVE-2017-7944","Application","Xoops","Xoops"
"CVE-2017-7945","Operating System","Paloaltonetworks","Pan-os"
"CVE-2017-7946","Application","Radare","Radare2"
"CVE-2017-7947",NA,NA,NA
"CVE-2017-7948","Application","Artifex","Ghostscript"
"CVE-2017-7950","Application","Nitro","Nitro_pro"
"CVE-2017-7951","Application","Wondercms","Wondercms"
"CVE-2017-7952","Application","Infor","Enterprise_asset_management"
"CVE-2017-7953","Application","Infor","Enterprise_asset_management"
"CVE-2017-7957","Application","Xstream_project","Xstream"
"CVE-2017-7960","Application","Gnome","Libcroco"
"CVE-2017-7961","Application","Gnome","Libcroco"
"CVE-2017-7962","Application","Imageworsener_project","Imageworsener"
"CVE-2017-7963","Application","Php","Php"
"CVE-2017-7964","Operating System","Zyxel","Wre6505_firmware"
"CVE-2017-7965","Application","Schneider-electric","Somachine"
"CVE-2017-7966","Application","Schneider-electric","Somachine"
"CVE-2017-7967","Application","Schneider-electric","Vampset"
"CVE-2017-7968","Application","Schneider-electric","Wonderware_indusoft_web_studio"
"CVE-2017-7975","Application","Artifex","Jbig2dec"
"CVE-2017-7976","Application","Artifex","Jbig2dec"
"CVE-2017-7977",NA,NA,NA
"CVE-2017-7978","Operating System","Samsung","Samsung_mobile"
"CVE-2017-7979","Operating System","Linux","Linux_kernel"
"CVE-2017-7981","Application","Phpwiki_project","Phpwiki"
"CVE-2017-7982","Application","Libimobiledevice","Libplist"
"CVE-2017-7983","Application","Joomla","Joomla%21"
"CVE-2017-7984","Application","Joomla","Joomla%21"
"CVE-2017-7985","Application","Joomla","Joomla%21"
"CVE-2017-7986","Application","Joomla","Joomla%21"
"CVE-2017-7987","Application","Joomla","Joomla%21"
"CVE-2017-7988","Application","Joomla","Joomla%21"
"CVE-2017-7989","Application","Joomla","Joomla%21"
"CVE-2017-7990","Application","Openmrs","Openmrs_module_reporting"
"CVE-2017-7991","Application","Exponentcms","Exponent_cms"
"CVE-2017-7992","Application","Heartland_payment_systems","Heartland-php"
"CVE-2017-7994","Application","Podofo_project","Podofo"
"CVE-2017-7995","Application","Suse","Manager"
"CVE-2017-7999","Application","Eucalyptus","Eucalyptus"
"CVE-2017-8000",NA,NA,NA
"CVE-2017-8002","Application","Emc","Data_protection_advisor"
"CVE-2017-8003","Application","Emc","Data_protection_advisor"
"CVE-2017-8004",NA,NA,NA
"CVE-2017-8005",NA,NA,NA
"CVE-2017-8006",NA,NA,NA
"CVE-2017-8011",NA,NA,NA
"CVE-2017-8032",NA,NA,NA
"CVE-2017-8033",NA,NA,NA
"CVE-2017-8034",NA,NA,NA
"CVE-2017-8035",NA,NA,NA
"CVE-2017-8036",NA,NA,NA
"CVE-2017-8050","Application","Tenable","Appliance"
"CVE-2017-8051","Application","Tenable","Appliance"
"CVE-2017-8052","Application","Craftcms","Craft_cms"
"CVE-2017-8053","Application","Podofo_project","Podofo"
"CVE-2017-8054","Application","Podofo_project","Podofo"
"CVE-2017-8055","Operating System","Watchguard","Fireware"
"CVE-2017-8056","Operating System","Watchguard","Fireware"
"CVE-2017-8057","Application","Joomla","Joomla%21"
"CVE-2017-8058","Application","Atlassian","Hipchat"
"CVE-2017-8059","Application","Foxitsoftware","Foxit_pdf"
"CVE-2017-8060","Application","Pandasecurity","Panda_mobile_security"
"CVE-2017-8061","Operating System","Linux","Linux_kernel"
"CVE-2017-8062","Operating System","Linux","Linux_kernel"
"CVE-2017-8063","Operating System","Linux","Linux_kernel"
"CVE-2017-8064","Operating System","Linux","Linux_kernel"
"CVE-2017-8065","Operating System","Linux","Linux_kernel"
"CVE-2017-8066","Operating System","Linux","Linux_kernel"
"CVE-2017-8067","Operating System","Linux","Linux_kernel"
"CVE-2017-8068","Operating System","Linux","Linux_kernel"
"CVE-2017-8069","Operating System","Linux","Linux_kernel"
"CVE-2017-8070","Operating System","Linux","Linux_kernel"
"CVE-2017-8071","Operating System","Linux","Linux_kernel"
"CVE-2017-8072","Operating System","Linux","Linux_kernel"
"CVE-2017-8073","Application","Weechat","Weechat"
"CVE-2017-8074","Operating System","Tp-link","Tl-sg108e_firmware"
"CVE-2017-8075","Operating System","Tp-link","Tl-sg108e_firmware"
"CVE-2017-8076","Operating System","Tp-link","Tl-sg108e_firmware"
"CVE-2017-8077","Operating System","Tp-link","Tl-sg108e_firmware"
"CVE-2017-8078","Operating System","Tp-link","Tl-sg108e_firmware"
"CVE-2017-8080","Application","Atlassian","Hipchat_server"
"CVE-2017-8081","Application","Cagintranetworks","Getsimple_cms"
"CVE-2017-8082","Application","Concrete5","Concrete5"
"CVE-2017-8083","Operating System","Compulab","Intense_pc_firmware"
"CVE-2017-8085","Application","Exponentcms","Exponent_cms"
"CVE-2017-8086","Application","Qemu","Qemu"
"CVE-2017-8098","Application","E107","E107"
"CVE-2017-8099","Application","Browserweb_inc","Whizz"
"CVE-2017-8100","Application","Artistscope","Copysafe_web_protection"
"CVE-2017-8101","Application","S9y","Serendipity"
"CVE-2017-8102","Application","S9y","Serendipity"
"CVE-2017-8103","Application","Mybb","Mybb"
"CVE-2017-8104","Application","Mybb","Mybb"
"CVE-2017-8105","Application","Freetype","Freetype"
"CVE-2017-8106","Operating System","Linux","Linux_kernel"
"CVE-2017-8108","Application","Cisofy","Lynis"
"CVE-2017-8109","Application","Saltstack","Salt"
"CVE-2017-8110","Application","Modified-shop","Modified_ecommerce_shopsoftware"
"CVE-2017-8112","Application","Qemu","Qemu"
"CVE-2017-8114","Application","Roundcube","Roundcube_webmail"
"CVE-2017-8115","Application","Modx","Modx_revolution"
"CVE-2017-8116",NA,NA,NA
"CVE-2017-8217","Operating System","Tp-link","C2_firmware"
"CVE-2017-8218","Operating System","Tp-link","C2_firmware"
"CVE-2017-8219","Operating System","Tp-link","C2_firmware"
"CVE-2017-8220","Operating System","Tp-link","C2_firmware"
"CVE-2017-8221","Operating System","Wificam","Wireless_ip_camera_%28p2p%29_firmware"
"CVE-2017-8222","Operating System","Wificam","Wireless_ip_camera_%28p2p%29_firmware"
"CVE-2017-8223","Operating System","Wificam","Wireless_ip_camera_%28p2p%29_firmware"
"CVE-2017-8224","Operating System","Wificam","Wireless_ip_camera_%28p2p%29_firmware"
"CVE-2017-8225","Operating System","Wificam","Wireless_ip_camera_%28p2p%29_firmware"
"CVE-2017-8233","Operating System","Google","Android"
"CVE-2017-8234","Operating System","Google","Android"
"CVE-2017-8235","Operating System","Google","Android"
"CVE-2017-8236","Operating System","Google","Android"
"CVE-2017-8237","Operating System","Google","Android"
"CVE-2017-8238","Operating System","Google","Android"
"CVE-2017-8239","Operating System","Google","Android"
"CVE-2017-8240","Operating System","Google","Android"
"CVE-2017-8241","Operating System","Google","Android"
"CVE-2017-8242","Operating System","Google","Android"
"CVE-2017-8244","Operating System","Linux","Linux_kernel"
"CVE-2017-8245","Operating System","Linux","Linux_kernel"
"CVE-2017-8246","Operating System","Linux","Linux_kernel"
"CVE-2017-8282","Application","Xnview","Xnview"
"CVE-2017-8283","Application","Debian","Dpkg"
"CVE-2017-8284","Application","Qemu","Qemu"
"CVE-2017-8287","Application","Freetype","Freetype2"
"CVE-2017-8288","Application","Gnome","Gnome-shell"
"CVE-2017-8289","Application","Riot_project","Riot"
"CVE-2017-8290","Application","Teamspeak","Teamspeak_server"
"CVE-2017-8291","Application","Artifex","Ghostscript"
"CVE-2017-8294","Application","Virustotal","Yara"
"CVE-2017-8295","Application","Wordpress","Wordpress"
"CVE-2017-8296","Application","Ked_password_manager_project","Ked_password_manager"
"CVE-2017-8297","Application","Simple-file-manager_project","Simple-file-manager"
"CVE-2017-8298","Application","Cnvs","Canvas"
"CVE-2017-8301","Application","Openbsd","Libressl"
"CVE-2017-8302","Application","Blueriver","Muracms"
"CVE-2017-8303","Application","Accellion","File_transfer_appliance"
"CVE-2017-8304","Application","Accellion","File_transfer_appliance"
"CVE-2017-8305","Application","13thmonkey","Udfclient"
"CVE-2017-8307","Application","Avast","Antivirus"
"CVE-2017-8308","Application","Avast","Antivirus"
"CVE-2017-8309","Application","Qemu","Qemu"
"CVE-2017-8310","Application","Videolan","Vlc_media_player"
"CVE-2017-8311","Application","Videolan","Vlc_media_player"
"CVE-2017-8312","Application","Videolan","Vlc_media_player"
"CVE-2017-8313","Application","Videolan","Vlc_media_player"
"CVE-2017-8314","Application","Kodi","Kodi"
"CVE-2017-8325","Application","Imageworsener_project","Imageworsener"
"CVE-2017-8326","Application","Imageworsener_project","Imageworsener"
"CVE-2017-8327","Application","Imageworsener_project","Imageworsener"
"CVE-2017-8338","Operating System","Mikrotik","Routeros"
"CVE-2017-8339","Application","Pandasecurity","Panda_free_antivirus"
"CVE-2017-8342","Application","Radicale","Radicale"
"CVE-2017-8343","Application","Imagemagick","Imagemagick"
"CVE-2017-8344","Application","Imagemagick","Imagemagick"
"CVE-2017-8345","Application","Imagemagick","Imagemagick"
"CVE-2017-8346","Application","Imagemagick","Imagemagick"
"CVE-2017-8347","Application","Imagemagick","Imagemagick"
"CVE-2017-8348","Application","Imagemagick","Imagemagick"
"CVE-2017-8349","Application","Imagemagick","Imagemagick"
"CVE-2017-8350","Application","Imagemagick","Imagemagick"
"CVE-2017-8351","Application","Imagemagick","Imagemagick"
"CVE-2017-8352","Application","Imagemagick","Imagemagick"
"CVE-2017-8353","Application","Imagemagick","Imagemagick"
"CVE-2017-8354","Application","Imagemagick","Imagemagick"
"CVE-2017-8355","Application","Imagemagick","Imagemagick"
"CVE-2017-8356","Application","Imagemagick","Imagemagick"
"CVE-2017-8357","Application","Imagemagick","Imagemagick"
"CVE-2017-8358","Application","Libreoffice","Libreoffice"
"CVE-2017-8359","Application","Google","Grpc"
"CVE-2017-8360","Application","Conexant","Mictray64"
"CVE-2017-8361","Application","Libsndfile_project","Libsndfile"
"CVE-2017-8362","Application","Libsndfile_project","Libsndfile"
"CVE-2017-8363","Application","Libsndfile_project","Libsndfile"
"CVE-2017-8364","Application","Rzip_project","Rzip"
"CVE-2017-8365","Application","Libsndfile_project","Libsndfile"
"CVE-2017-8366","Application","Ettercap_project","Ettercap"
"CVE-2017-8367","Application","Ether_software","Easy_avi%2fdivx%2fxvid_to_dvd_burner"
"CVE-2017-8368","Application","Sublimetext","Sublime_text_3"
"CVE-2017-8369","Application","Irfanview","Irfanview"
"CVE-2017-8370","Application","Irfanview","Irfanview"
"CVE-2017-8371","Application","Schneider-electric","Struxureware_data_center_expert"
"CVE-2017-8372","Application","Underbit","Mad_libmad"
"CVE-2017-8373","Application","Underbit","Mad_libmad"
"CVE-2017-8374","Application","Underbit","Mad_libmad"
"CVE-2017-8376","Application","Genixcms","Genixcms"
"CVE-2017-8377","Application","Genixcms","Genixcms"
"CVE-2017-8378","Application","Podofo_project","Podofo"
"CVE-2017-8379","Application","Qemu","Qemu"
"CVE-2017-8381","Application","Xnview","Xnview"
"CVE-2017-8382","Application","Admidio","Admidio"
"CVE-2017-8383","Application","Craftcms","Craft_cms"
"CVE-2017-8384","Application","Craftcms","Craft_cms"
"CVE-2017-8385","Application","Craftcms","Craft_cms"
"CVE-2017-8386","Operating System","Canonical","Ubuntu_linux"
"CVE-2017-8387","Application","Stdutility","Stdu_viewer"
"CVE-2017-8388","Application","Genixcms","Genixcms"
"CVE-2017-8391","Application","Ca","Client_automation"
"CVE-2017-8392","Application","Gnu","Binutils"
"CVE-2017-8393","Application","Gnu","Binutils"
"CVE-2017-8394","Application","Gnu","Binutils"
"CVE-2017-8395","Application","Gnu","Binutils"
"CVE-2017-8396","Application","Gnu","Binutils"
"CVE-2017-8397","Application","Gnu","Binutils"
"CVE-2017-8398","Application","Gnu","Binutils"
"CVE-2017-8399","Application","Pcre","Pcre2"
"CVE-2017-8400","Application","Swftools","Swftools"
"CVE-2017-8401","Application","Swftools","Swftools"
"CVE-2017-8402","Application","Pivotx","Pivotx"
"CVE-2017-8403","Operating System","360fly","4k_camera_firmware"
"CVE-2017-8418","Application","Rubocop_project","Rubocop"
"CVE-2017-8419","Application","Lame_project","Lame"
"CVE-2017-8420","Application","Swftools","Swftools"
"CVE-2017-8421","Application","Gnu","Binutils"
"CVE-2017-8422","Application","Kde","Kdelibs"
"CVE-2017-8438","Application","Elastic","X-pack"
"CVE-2017-8439","Application","Elasticsearch","Kibana"
"CVE-2017-8440","Application","Elasticsearch","Kibana"
"CVE-2017-8441","Application","Elastic","X-pack"
"CVE-2017-8442","Application","Elasticsearch","X-pack"
"CVE-2017-8443","Application","Elasticsearch","Kibana"
"CVE-2017-8449","Application","Elasticsearch","X-pack"
"CVE-2017-8450","Application","Elasticsearch","X-pack"
"CVE-2017-8451","Application","Elasticsearch","Kibana"
"CVE-2017-8452","Application","Elasticsearch","Kibana"
"CVE-2017-8453","Application","Foxitsoftware","Foxit_reader"
"CVE-2017-8454","Application","Foxitsoftware","Foxit_reader"
"CVE-2017-8455","Application","Foxitsoftware","Foxit_reader"
"CVE-2017-8458","Application","Brave","Brave"
"CVE-2017-8459","Application","Brave","Brave"
